labelName,labelNo,template,obsA,obsB,dice,hausdorff,nA,nB
BN_GP_GPi,208,1,2,2,1.0,0.0,1133,1133
BN_GP_GPi,208,2,0,0,1.0,0.0,1112,1112
BN_GP_GPi,208,2,0,1,0.879213483146,1.56524755759,1112,1024
BN_GP_GPi,208,2,0,2,0.829359513791,0.989949476802,1112,1027
BN_GP_GPi,208,2,1,0,0.879213483146,2.09999996424,1024,1112
BN_GP_GPi,208,2,1,1,1.0,0.0,1024,1024
BN_GP_GPi,208,2,1,2,0.8746952706,0.989949476802,1024,1027
BN_GP_GPi,208,2,2,0,0.829359513791,1.39999997616,1027,1112
BN_GP_GPi,208,2,2,1,0.8746952706,0.989949476802,1027,1024
BN_GP_GPi,208,2,2,2,1.0,0.0,1027,1027
BN_GP_GPi,208,3,0,0,1.0,0.0,1120,1120
BN_GP_GPi,208,3,0,1,0.880692167577,1.56524755759,1120,1076
BN_GP_GPi,208,3,0,2,0.829721362229,1.56524755759,1120,1141
BN_GP_GPi,208,3,1,0,0.880692167577,2.32163731371,1076,1120
BN_GP_GPi,208,3,1,1,1.0,0.0,1076,1076
BN_GP_GPi,208,3,1,2,0.834460983311,2.4248710893,1076,1141
BN_GP_GPi,208,3,2,0,0.829721362229,1.21243554465,1141,1120
BN_GP_GPi,208,3,2,1,0.834460983311,1.56524755759,1141,1076
BN_GP_GPi,208,3,2,2,1.0,0.0,1141,1141
BN_GP_GPi,208,4,0,0,1.0,0.0,1134,1134
BN_GP_GPi,208,4,0,1,0.859093125305,1.71464279075,1134,917
BN_GP_GPi,208,4,0,2,0.839166666667,2.09999996424,1134,1266
BN_GP_GPi,208,4,1,0,0.859093125305,2.09999996424,917,1134
BN_GP_GPi,208,4,1,1,1.0,0.0,917,917
BN_GP_GPi,208,4,1,2,0.765002290426,1.71464279075,917,1266
BN_GP_GPi,208,4,2,0,0.839166666667,1.56524755759,1266,1134
BN_GP_GPi,208,4,2,1,0.765002290426,1.71464279075,1266,917
BN_GP_GPi,208,4,2,2,1.0,0.0,1266,1266
BN_GP_GPi,208,5,0,0,1.0,0.0,1107,1107
BN_GP_GPi,208,5,0,1,0.87773989284,1.71464279075,1107,946
BN_GP_GPi,208,5,0,2,0.833939393939,2.52388584984,1107,1368
BN_GP_GPi,208,5,1,0,0.87773989284,0.989949476802,946,1107
BN_GP_GPi,208,5,1,1,1.0,0.0,946,946
BN_GP_GPi,208,5,1,2,0.788245462403,1.21243554465,946,1368
BN_GP_GPi,208,5,2,0,0.833939393939,1.56524755759,1368,1107
BN_GP_GPi,208,5,2,1,0.788245462403,2.52388584984,1368,946
BN_GP_GPi,208,5,2,2,1.0,0.0,1368,1368
BN_GP_GPi,208,6,0,0,1.0,0.0,1252,1252
BN_GP_GPi,208,6,0,1,0.867176947321,1.9798989536,1252,969
BN_GP_GPi,208,6,0,2,0.838681318681,3.05122920852,1252,1023
BN_GP_GPi,208,6,1,0,0.867176947321,0.989949476802,969,1252
BN_GP_GPi,208,6,1,1,1.0,0.0,969,969
BN_GP_GPi,208,6,1,2,0.857429718876,1.71464279075,969,1023
BN_GP_GPi,208,6,2,0,0.838681318681,0.989949476802,1023,1252
BN_GP_GPi,208,6,2,1,0.857429718876,0.989949476802,1023,969
BN_GP_GPi,208,6,2,2,1.0,0.0,1023,1023
BN_GP_GPi,208,7,0,0,1.0,0.0,1204,1204
BN_GP_GPi,208,7,0,1,0.830420406235,2.61916012614,1204,913
BN_GP_GPi,208,7,0,2,0.833765272121,1.56524755759,1204,1497
BN_GP_GPi,208,7,1,0,0.830420406235,0.989949476802,913,1204
BN_GP_GPi,208,7,1,1,1.0,0.0,913,913
BN_GP_GPi,208,7,1,2,0.73112033195,1.71464279075,913,1497
BN_GP_GPi,208,7,2,0,0.833765272121,1.56524755759,1497,1204
BN_GP_GPi,208,7,2,1,0.73112033195,2.4248710893,1497,913
BN_GP_GPi,208,7,2,2,1.0,0.0,1497,1497
MTg_SN_SNc,209,0,0,0,1.0,0.0,308,308
MTg_SN_SNc,209,0,0,1,0.629766297663,0.989949476802,308,505
MTg_SN_SNc,209,0,0,2,0.691029900332,1.56524755759,308,294
MTg_SN_SNc,209,0,1,0,0.629766297663,4.89999991655,505,308
MTg_SN_SNc,209,0,1,1,1.0,0.0,505,505
MTg_SN_SNc,209,0,1,2,0.630788485607,2.96984843041,505,294
MTg_SN_SNc,209,0,2,0,0.691029900332,2.88617388878,294,308
MTg_SN_SNc,209,0,2,1,0.630788485607,2.4248710893,294,505
MTg_SN_SNc,209,0,2,2,1.0,0.0,294,294
MTg_SN_SNc,209,1,0,0,1.0,0.0,411,411
MTg_SN_SNc,209,1,0,1,0.695259593679,1.39999997616,411,475
MTg_SN_SNc,209,1,0,2,0.612345679012,2.52388584984,411,399
MTg_SN_SNc,209,1,1,0,0.695259593679,4.2579336987,475,411
MTg_SN_SNc,209,1,1,1,1.0,0.0,475,475
MTg_SN_SNc,209,1,1,2,0.684210526316,2.96984843041,475,399
MTg_SN_SNc,209,1,2,0,0.612345679012,2.32163731371,399,411
MTg_SN_SNc,209,1,2,1,0.684210526316,0.989949476802,399,475
MTg_SN_SNc,209,1,2,2,1.0,0.0,399,399
MTg_SN_SNc,209,2,0,0,1.0,0.0,290,290
MTg_SN_SNc,209,2,0,1,0.611267605634,0.989949476802,290,420
MTg_SN_SNc,209,2,0,2,0.600292825769,1.56524755759,290,393
MTg_SN_SNc,209,2,1,0,0.611267605634,4.2579336987,420,290
MTg_SN_SNc,209,2,1,1,1.0,0.0,420,420
MTg_SN_SNc,209,2,1,2,0.693726937269,1.9798989536,420,393
MTg_SN_SNc,209,2,2,0,0.600292825769,2.88617388878,393,290
MTg_SN_SNc,209,2,2,1,0.693726937269,2.79999995232,393,420
MTg_SN_SNc,209,2,2,2,1.0,0.0,393,393
MTg_SN_SNc,209,3,0,0,1.0,0.0,472,472
MTg_SN_SNc,209,3,0,1,0.670353982301,3.13049511519,472,432
MTg_SN_SNc,209,3,0,2,0.665816326531,2.09999996424,472,312
MTg_SN_SNc,209,3,1,0,0.670353982301,2.88617388878,432,472
MTg_SN_SNc,209,3,1,1,1.0,0.0,432,432
MTg_SN_SNc,209,3,1,2,0.674731182796,2.79999995232,432,312
MTg_SN_SNc,209,3,2,0,0.665816326531,2.21359432442,312,472
MTg_SN_SNc,209,3,2,1,0.674731182796,3.13049511519,312,432
MTg_SN_SNc,209,3,2,2,1.0,0.0,312,312
MTg_SN_SNc,209,4,0,0,1.0,0.0,419,419
MTg_SN_SNc,209,4,0,1,0.715071507151,1.39999997616,419,490
MTg_SN_SNc,209,4,0,2,0.612994350282,2.21359432442,419,289
MTg_SN_SNc,209,4,1,0,0.715071507151,2.79999995232,490,419
MTg_SN_SNc,209,4,1,1,1.0,0.0,490,490
MTg_SN_SNc,209,4,1,2,0.626444159178,2.09999996424,490,289
MTg_SN_SNc,209,4,2,0,0.612994350282,2.09999996424,289,419
MTg_SN_SNc,209,4,2,1,0.626444159178,1.71464279075,289,490
MTg_SN_SNc,209,4,2,2,1.0,0.0,289,289
MTg_SN_SNc,209,5,0,0,1.0,0.0,332,332
MTg_SN_SNc,209,5,0,1,0.614765100671,2.09999996424,332,413
MTg_SN_SNc,209,5,0,2,0.62426035503,2.21359432442,332,344
MTg_SN_SNc,209,5,1,0,0.614765100671,3.13049511519,413,332
MTg_SN_SNc,209,5,1,1,1.0,0.0,413,413
MTg_SN_SNc,209,5,1,2,0.594451783355,2.61916012614,413,344
MTg_SN_SNc,209,5,2,0,0.62426035503,2.88617388878,344,332
MTg_SN_SNc,209,5,2,1,0.594451783355,2.61916012614,344,413
MTg_SN_SNc,209,5,2,2,1.0,0.0,344,344
MTg_SN_SNc,209,6,0,0,1.0,0.0,350,350
MTg_SN_SNc,209,6,0,1,0.740837696335,1.21243554465,350,414
MTg_SN_SNc,209,6,0,2,0.707100591716,1.56524755759,350,326
MTg_SN_SNc,209,6,1,0,0.740837696335,4.2579336987,414,350
MTg_SN_SNc,209,6,1,1,1.0,0.0,414,414
MTg_SN_SNc,209,6,1,2,0.716216216216,2.21359432442,414,326
MTg_SN_SNc,209,6,2,0,0.707100591716,2.88617388878,326,350
MTg_SN_SNc,209,6,2,1,0.716216216216,1.56524755759,326,414
MTg_SN_SNc,209,6,2,2,1.0,0.0,326,326
MTg_SN_SNc,209,7,0,0,1.0,0.0,407,407
MTg_SN_SNc,209,7,0,1,0.738699007718,0.989949476802,407,500
MTg_SN_SNc,209,7,0,2,0.641791044776,2.61916012614,407,263
MTg_SN_SNc,209,7,1,0,0.738699007718,3.56931359873,500,407
MTg_SN_SNc,209,7,1,1,1.0,0.0,500,500
MTg_SN_SNc,209,7,1,2,0.579292267366,2.61916012614,500,263
MTg_SN_SNc,209,7,2,0,0.641791044776,2.21359432442,263,407
MTg_SN_SNc,209,7,2,1,0.579292267366,1.39999997616,263,500
MTg_SN_SNc,209,7,2,2,1.0,0.0,263,263
MTg_RN,210,0,0,0,1.0,0.0,999,999
MTg_RN,210,0,0,1,0.905149051491,1.21243554465,999,846
MTg_RN,210,0,0,2,0.780964002441,1.71464279075,999,640
MTg_RN,210,0,1,0,0.905149051491,0.989949476802,846,999
MTg_RN,210,0,1,1,1.0,0.0,846,846
MTg_RN,210,0,1,2,0.85868102288,0.989949476802,846,640
MTg_RN,210,0,2,0,0.780964002441,1.21243554465,640,999
MTg_RN,210,0,2,1,0.85868102288,0.989949476802,640,846
MTg_RN,210,0,2,2,1.0,0.0,640,640
MTg_RN,210,1,0,0,1.0,0.0,997,997
MTg_RN,210,1,0,1,0.916799152093,0.699999988079,997,890
MTg_RN,210,1,0,2,0.793993993994,1.56524755759,997,668
MTg_RN,210,1,1,0,0.916799152093,0.699999988079,890,997
MTg_RN,210,1,1,1,1.0,0.0,890,890
MTg_RN,210,1,1,2,0.85109114249,0.989949476802,890,668
MTg_RN,210,1,2,0,0.793993993994,0.989949476802,668,997
MTg_RN,210,1,2,1,0.85109114249,0.989949476802,668,890
MTg_RN,210,1,2,2,1.0,0.0,668,668
MTg_RN,210,2,0,0,1.0,0.0,994,994
MTg_RN,210,2,0,1,0.899731903485,1.21243554465,994,871
MTg_RN,210,2,0,2,0.902985074627,0.989949476802,994,882
MTg_RN,210,2,1,0,0.899731903485,1.21243554465,871,994
MTg_RN,210,2,1,1,1.0,0.0,871,871
MTg_RN,210,2,1,2,0.907016543069,0.989949476802,871,882
MTg_RN,210,2,2,0,0.902985074627,1.21243554465,882,994
MTg_RN,210,2,2,1,0.907016543069,1.21243554465,882,871
MTg_RN,210,2,2,2,1.0,0.0,882,882
MTg_RN,210,3,0,0,1.0,0.0,1013,1013
MTg_RN,210,3,0,1,0.901483050847,1.21243554465,1013,875
MTg_RN,210,3,0,2,0.849746764209,1.56524755759,1013,764
MTg_RN,210,3,1,0,0.901483050847,0.989949476802,875,1013
MTg_RN,210,3,1,1,1.0,0.0,875,875
MTg_RN,210,3,1,2,0.883465527761,1.56524755759,875,764
MTg_RN,210,3,2,0,0.849746764209,0.989949476802,764,1013
MTg_RN,210,3,2,1,0.883465527761,0.989949476802,764,875
MTg_RN,210,3,2,2,1.0,0.0,764,764
MTg_RN,210,4,0,0,1.0,0.0,1013,1013
MTg_RN,210,4,0,1,0.932168550874,0.989949476802,1013,933
MTg_RN,210,4,0,2,0.890899414582,0.989949476802,1013,866
MTg_RN,210,4,1,0,0.932168550874,0.989949476802,933,1013
MTg_RN,210,4,1,1,1.0,0.0,933,933
MTg_RN,210,4,1,2,0.888271261812,1.39999997616,933,866
MTg_RN,210,4,2,0,0.890899414582,0.989949476802,866,1013
MTg_RN,210,4,2,1,0.888271261812,0.989949476802,866,933
MTg_RN,210,4,2,2,1.0,0.0,866,866
MTg_RN,210,5,0,0,1.0,0.0,986,986
MTg_RN,210,5,0,1,0.926041666667,0.989949476802,986,934
MTg_RN,210,5,0,2,0.843069873998,1.39999997616,986,760
MTg_RN,210,5,1,0,0.926041666667,0.989949476802,934,986
MTg_RN,210,5,1,1,1.0,0.0,934,934
MTg_RN,210,5,1,2,0.847697756789,2.09999996424,934,760
MTg_RN,210,5,2,0,0.843069873998,1.39999997616,760,986
MTg_RN,210,5,2,1,0.847697756789,1.39999997616,760,934
MTg_RN,210,5,2,2,1.0,0.0,760,760
MTg_RN,210,6,0,0,1.0,0.0,1011,1011
MTg_RN,210,6,0,1,0.894450489663,1.39999997616,1011,827
MTg_RN,210,6,0,2,0.845325779037,1.56524755759,1011,754
MTg_RN,210,6,1,0,0.894450489663,0.989949476802,827,1011
MTg_RN,210,6,1,1,1.0,0.0,827,827
MTg_RN,210,6,1,2,0.885515496521,1.39999997616,827,754
MTg_RN,210,6,2,0,0.845325779037,1.56524755759,754,1011
MTg_RN,210,6,2,1,0.885515496521,1.39999997616,754,827
MTg_RN,210,6,2,2,1.0,0.0,754,754
MTg_RN,210,7,0,0,1.0,0.0,973,973
MTg_RN,210,7,0,1,0.900840336134,1.21243554465,973,812
MTg_RN,210,7,0,2,0.85764294049,1.39999997616,973,741
MTg_RN,210,7,1,0,0.900840336134,0.989949476802,812,973
MTg_RN,210,7,1,1,1.0,0.0,812,812
MTg_RN,210,7,1,2,0.887314874437,0.989949476802,812,741
MTg_RN,210,7,2,0,0.85764294049,1.39999997616,741,973
MTg_RN,210,7,2,1,0.887314874437,0.989949476802,741,812
MTg_RN,210,7,2,2,1.0,0.0,741,741
MTg_SN_SNr,211,0,0,0,1.0,0.0,525,525
MTg_SN_SNr,211,0,0,1,0.692307692308,1.56524755759,525,775
MTg_SN_SNr,211,0,0,2,0.611150317572,2.32163731371,525,892
MTg_SN_SNr,211,0,1,0,0.692307692308,4.42718864884,775,525
MTg_SN_SNr,211,0,1,1,1.0,0.0,775,775
MTg_SN_SNr,211,0,1,2,0.651469706059,3.20780293184,775,892
MTg_SN_SNr,211,0,2,0,0.611150317572,3.13049511519,892,525
MTg_SN_SNr,211,0,2,1,0.651469706059,2.88617388878,892,775
MTg_SN_SNr,211,0,2,2,1.0,0.0,892,892
MTg_SN_SNr,211,1,0,0,1.0,0.0,706,706
MTg_SN_SNr,211,1,0,1,0.765753424658,1.9798989536,706,754
MTg_SN_SNr,211,1,0,2,0.658461538462,2.88617388878,706,919
MTg_SN_SNr,211,1,1,0,0.765753424658,3.56931359873,754,706
MTg_SN_SNr,211,1,1,1,1.0,0.0,754,754
MTg_SN_SNr,211,1,1,2,0.644351464435,3.56931359873,754,919
MTg_SN_SNr,211,1,2,0,0.658461538462,2.32163731371,919,706
MTg_SN_SNr,211,1,2,1,0.644351464435,2.32163731371,919,754
MTg_SN_SNr,211,1,2,2,1.0,0.0,919,919
MTg_SN_SNr,211,2,0,0,1.0,0.0,612,612
MTg_SN_SNr,211,2,0,1,0.745454545455,3.20780293184,612,598
MTg_SN_SNr,211,2,0,2,0.691468890314,1.21243554465,612,947
MTg_SN_SNr,211,2,1,0,0.745454545455,1.71464279075,598,612
MTg_SN_SNr,211,2,1,1,1.0,0.0,598,598
MTg_SN_SNr,211,2,1,2,0.66925566343,1.56524755759,598,947
MTg_SN_SNr,211,2,2,0,0.691468890314,2.96984843041,947,612
MTg_SN_SNr,211,2,2,1,0.66925566343,5.37680193194,947,598
MTg_SN_SNr,211,2,2,2,1.0,0.0,947,947
MTg_SN_SNr,211,3,0,0,1.0,0.0,629,629
MTg_SN_SNr,211,3,0,1,0.727403156385,2.09999996424,629,765
MTg_SN_SNr,211,3,0,2,0.649208282582,2.21359432442,629,1013
MTg_SN_SNr,211,3,1,0,0.727403156385,1.71464279075,765,629
MTg_SN_SNr,211,3,1,1,1.0,0.0,765,765
MTg_SN_SNr,211,3,1,2,0.681664791901,1.9798989536,765,1013
MTg_SN_SNr,211,3,2,0,0.649208282582,3.4292855815,1013,629
MTg_SN_SNr,211,3,2,1,0.681664791901,3.20780293184,1013,765
MTg_SN_SNr,211,3,2,2,1.0,0.0,1013,1013
MTg_SN_SNr,211,4,0,0,1.0,0.0,576,576
MTg_SN_SNr,211,4,0,1,0.743197278912,2.32163731371,576,600
MTg_SN_SNr,211,4,0,2,0.639269406393,1.56524755759,576,957
MTg_SN_SNr,211,4,1,0,0.743197278912,2.09999996424,600,576
MTg_SN_SNr,211,4,1,1,1.0,0.0,600,600
MTg_SN_SNr,211,4,1,2,0.656390494541,1.56524755759,600,957
MTg_SN_SNr,211,4,2,0,0.639269406393,2.61916012614,957,576
MTg_SN_SNr,211,4,2,1,0.656390494541,3.13049511519,957,600
MTg_SN_SNr,211,4,2,2,1.0,0.0,957,957
MTg_SN_SNr,211,5,0,0,1.0,0.0,571,571
MTg_SN_SNr,211,5,0,1,0.749801429706,1.71464279075,571,688
MTg_SN_SNr,211,5,0,2,0.563417890521,1.9798989536,571,927
MTg_SN_SNr,211,5,1,0,0.749801429706,2.79999995232,688,571
MTg_SN_SNr,211,5,1,1,1.0,0.0,688,688
MTg_SN_SNr,211,5,1,2,0.604334365325,2.61916012614,688,927
MTg_SN_SNr,211,5,2,0,0.563417890521,3.7696153008,927,571
MTg_SN_SNr,211,5,2,1,0.604334365325,2.88617388878,927,688
MTg_SN_SNr,211,5,2,2,1.0,0.0,927,927
MTg_SN_SNr,211,6,0,0,1.0,0.0,718,718
MTg_SN_SNr,211,6,0,1,0.74358974359,3.20780293184,718,608
MTg_SN_SNr,211,6,0,2,0.701268742791,1.71464279075,718,1016
MTg_SN_SNr,211,6,1,0,0.74358974359,2.21359432442,608,718
MTg_SN_SNr,211,6,1,1,1.0,0.0,608,608
MTg_SN_SNr,211,6,1,2,0.651477832512,2.61916012614,608,1016
MTg_SN_SNr,211,6,2,0,0.701268742791,2.09999996424,1016,718
MTg_SN_SNr,211,6,2,1,0.651477832512,3.7696153008,1016,608
MTg_SN_SNr,211,6,2,2,1.0,0.0,1016,1016
MTg_SN_SNr,211,7,0,0,1.0,0.0,794,794
MTg_SN_SNr,211,7,0,1,0.794556059624,2.88617388878,794,749
MTg_SN_SNr,211,7,0,2,0.718535469108,2.32163731371,794,954
MTg_SN_SNr,211,7,1,0,0.794556059624,1.56524755759,749,794
MTg_SN_SNr,211,7,1,1,1.0,0.0,749,749
MTg_SN_SNr,211,7,1,2,0.681150910159,2.09999996424,749,954
MTg_SN_SNr,211,7,2,0,0.718535469108,2.61916012614,954,794
MTg_SN_SNr,211,7,2,1,0.681150910159,2.61916012614,954,749
MTg_SN_SNr,211,7,2,2,1.0,0.0,954,954
MTg_VTR_PBP,212,0,0,0,1.0,0.0,82,82
MTg_VTR_PBP,212,0,0,1,0.343220338983,0.699999988079,82,390
MTg_VTR_PBP,212,0,0,2,0.362282878412,1.56524755759,82,321
MTg_VTR_PBP,212,0,1,0,0.343220338983,6.02162758438,390,82
MTg_VTR_PBP,212,0,1,1,1.0,0.0,390,390
MTg_VTR_PBP,212,0,1,2,0.537271448664,3.4292855815,390,321
MTg_VTR_PBP,212,0,2,0,0.362282878412,4.69574267278,321,82
MTg_VTR_PBP,212,0,2,1,0.537271448664,2.88617388878,321,390
MTg_VTR_PBP,212,0,2,2,1.0,0.0,321,321
MTg_VTR_PBP,212,1,0,0,1.0,0.0,135,135
MTg_VTR_PBP,212,1,0,1,0.306483300589,2.09999996424,135,374
MTg_VTR_PBP,212,1,0,2,0.41113490364,2.09999996424,135,332
MTg_VTR_PBP,212,1,1,0,0.306483300589,8.10308569396,374,135
MTg_VTR_PBP,212,1,1,1,1.0,0.0,374,374
MTg_VTR_PBP,212,1,1,2,0.524079320113,4.94974738401,374,332
MTg_VTR_PBP,212,1,2,0,0.41113490364,4.31508972859,332,135
MTg_VTR_PBP,212,1,2,1,0.524079320113,4.14125577764,332,374
MTg_VTR_PBP,212,1,2,2,1.0,0.0,332,332
MTg_VTR_PBP,212,2,0,0,1.0,0.0,138,138
MTg_VTR_PBP,212,2,0,1,0.288321167883,2.52388584984,138,410
MTg_VTR_PBP,212,2,0,2,0.493765586035,1.56524755759,138,263
MTg_VTR_PBP,212,2,1,0,0.288321167883,8.45813203748,410,138
MTg_VTR_PBP,212,2,1,1,1.0,0.0,410,410
MTg_VTR_PBP,212,2,1,2,0.44279346211,5.46717468003,410,263
MTg_VTR_PBP,212,2,2,0,0.493765586035,4.31508972859,263,138
MTg_VTR_PBP,212,2,2,1,0.44279346211,2.21359432442,263,410
MTg_VTR_PBP,212,2,2,2,1.0,0.0,263,263
MTg_VTR_PBP,212,3,0,0,1.0,0.0,114,114
MTg_VTR_PBP,212,3,0,1,0.296593186373,1.71464279075,114,385
MTg_VTR_PBP,212,3,0,2,0.391011235955,1.56524755759,114,331
MTg_VTR_PBP,212,3,1,0,0.296593186373,7.85748037841,385,114
MTg_VTR_PBP,212,3,1,1,1.0,0.0,385,385
MTg_VTR_PBP,212,3,1,2,0.533519553073,4.31508972859,385,331
MTg_VTR_PBP,212,3,2,0,0.391011235955,5.93969686081,331,114
MTg_VTR_PBP,212,3,2,1,0.533519553073,3.05122920852,331,385
MTg_VTR_PBP,212,3,2,2,1.0,0.0,331,331
MTg_VTR_PBP,212,4,0,0,1.0,0.0,166,166
MTg_VTR_PBP,212,4,0,1,0.384364820847,1.71464279075,166,448
MTg_VTR_PBP,212,4,0,2,0.505446623094,1.71464279075,166,293
MTg_VTR_PBP,212,4,1,0,0.384364820847,6.64078297326,448,166
MTg_VTR_PBP,212,4,1,1,1.0,0.0,448,448
MTg_VTR_PBP,212,4,1,2,0.518218623482,4.59020688884,448,293
MTg_VTR_PBP,212,4,2,0,0.505446623094,4.0211937841,293,166
MTg_VTR_PBP,212,4,2,1,0.518218623482,4.31508972859,293,448
MTg_VTR_PBP,212,4,2,2,1.0,0.0,293,293
MTg_VTR_PBP,212,5,0,0,1.0,0.0,129,129
MTg_VTR_PBP,212,5,0,1,0.314847942755,1.56524755759,129,430
MTg_VTR_PBP,212,5,0,2,0.442190669371,0.989949476802,129,364
MTg_VTR_PBP,212,5,1,0,0.314847942755,8.16333251376,430,129
MTg_VTR_PBP,212,5,1,1,1.0,0.0,430,430
MTg_VTR_PBP,212,5,1,2,0.539042821159,2.96984843041,430,364
MTg_VTR_PBP,212,5,2,0,0.442190669371,5.81463660502,364,129
MTg_VTR_PBP,212,5,2,1,0.539042821159,4.19999992847,364,430
MTg_VTR_PBP,212,5,2,2,1.0,0.0,364,364
MTg_VTR_PBP,212,6,0,0,1.0,0.0,121,121
MTg_VTR_PBP,212,6,0,1,0.300500834725,0.989949476802,121,478
MTg_VTR_PBP,212,6,0,2,0.437209302326,0.989949476802,121,309
MTg_VTR_PBP,212,6,1,0,0.300500834725,8.19328979797,478,121
MTg_VTR_PBP,212,6,1,1,1.0,0.0,478,478
MTg_VTR_PBP,212,6,1,2,0.518424396442,4.74763090734,478,309
MTg_VTR_PBP,212,6,2,0,0.437209302326,4.99899981485,309,121
MTg_VTR_PBP,212,6,2,1,0.518424396442,3.56931359873,309,478
MTg_VTR_PBP,212,6,2,2,1.0,0.0,309,309
MTg_VTR_PBP,212,7,0,0,1.0,0.0,213,213
MTg_VTR_PBP,212,7,0,1,0.440129449838,2.61916012614,213,405
MTg_VTR_PBP,212,7,0,2,0.646464646465,1.56524755759,213,282
MTg_VTR_PBP,212,7,1,0,0.440129449838,5.856620086,405,213
MTg_VTR_PBP,212,7,1,1,1.0,0.0,405,405
MTg_VTR_PBP,212,7,1,2,0.521106259098,4.59020688884,405,282
MTg_VTR_PBP,212,7,2,0,0.646464646465,2.88617388878,282,213
MTg_VTR_PBP,212,7,2,1,0.521106259098,3.28329097596,282,405
MTg_VTR_PBP,212,7,2,2,1.0,0.0,282,282
MTg_VTR_VTA,213,0,0,0,1.0,0.0,87,87
MTg_VTR_VTA,213,0,0,1,0.145833333333,5.04777169969,87,105
MTg_VTR_VTA,213,0,0,2,0.546583850932,3.56931359873,87,74
MTg_VTR_VTA,213,0,1,0,0.145833333333,5.37680193194,105,87
MTg_VTR_VTA,213,0,1,1,1.0,0.0,105,105
MTg_VTR_VTA,213,0,1,2,0.279329608939,4.59020688884,105,74
MTg_VTR_VTA,213,0,2,0,0.546583850932,1.21243554465,74,87
MTg_VTR_VTA,213,0,2,1,0.279329608939,1.56524755759,74,105
MTg_VTR_VTA,213,0,2,2,1.0,0.0,74,74
MTg_VTR_VTA,213,1,0,0,1.0,0.0,109,109
MTg_VTR_VTA,213,1,0,1,0.129353233831,6.60378667998,109,92
MTg_VTR_VTA,213,1,0,2,0.480446927374,4.14125577764,109,70
MTg_VTR_VTA,213,1,1,0,0.129353233831,5.28488401469,92,109
MTg_VTR_VTA,213,1,1,1,1.0,0.0,92,92
MTg_VTR_VTA,213,1,1,2,0.246913580247,5.28488401469,92,70
MTg_VTR_VTA,213,1,2,0,0.480446927374,1.21243554465,70,109
MTg_VTR_VTA,213,1,2,1,0.246913580247,2.52388584984,70,92
MTg_VTR_VTA,213,1,2,2,1.0,0.0,70,70
MTg_VTR_VTA,213,2,0,0,1.0,0.0,116,116
MTg_VTR_VTA,213,2,0,1,0.144680851064,4.64327462742,116,119
MTg_VTR_VTA,213,2,0,2,0.571428571429,3.4999999404,116,73
MTg_VTR_VTA,213,2,1,0,0.144680851064,5.6868267864,119,116
MTg_VTR_VTA,213,2,1,1,1.0,0.0,119,119
MTg_VTR_VTA,213,2,1,2,0.208333333333,4.94974738401,119,73
MTg_VTR_VTA,213,2,2,0,0.571428571429,1.21243554465,73,116
MTg_VTR_VTA,213,2,2,1,0.208333333333,2.52388584984,73,119
MTg_VTR_VTA,213,2,2,2,1.0,0.0,73,73
MTg_VTR_VTA,213,3,0,0,1.0,0.0,106,106
MTg_VTR_VTA,213,3,0,1,0.175732217573,4.74763090734,106,133
MTg_VTR_VTA,213,3,0,2,0.621468926554,4.08166625688,106,71
MTg_VTR_VTA,213,3,1,0,0.175732217573,6.14247496657,133,106
MTg_VTR_VTA,213,3,1,1,1.0,0.0,133,133
MTg_VTR_VTA,213,3,1,2,0.303921568627,6.14247496657,133,71
MTg_VTR_VTA,213,3,2,0,0.621468926554,0.989949476802,71,106
MTg_VTR_VTA,213,3,2,1,0.303921568627,1.9798989536,71,133
MTg_VTR_VTA,213,3,2,2,1.0,0.0,71,71
MTg_VTR_VTA,213,4,0,0,1.0,0.0,94,94
MTg_VTR_VTA,213,4,0,1,0.406091370558,3.56931359873,94,103
MTg_VTR_VTA,213,4,0,2,0.497175141243,2.96984843041,94,83
MTg_VTR_VTA,213,4,1,0,0.406091370558,5.51180541794,103,94
MTg_VTR_VTA,213,4,1,1,1.0,0.0,103,103
